"id","trade_config_id","instrument_name","instrument_token","option_strike","option_type","option_token","entry_direction","entry_time","entry_price","exit_time","exit_price","profit","status","entry_broker_order_id","exit_broker_order_id","fill_status","peak_profit","peak_loss","last_monitored_price","last_monitored_at","exit_reason","target_at_entry","stop_loss_at_entry","entry_reason","strategy_id","lot_quantity_at_entry","quantity","trail_ladder_at_entry","trail_sl_at"
"1535","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-06-06:22600:CE","SELL","2024-06-06 13:30:00","150.1500","2024-06-06 13:35:00","201.9000","-51.7500","CLOSED","NULL","NULL","BACKTEST","0.0000","-51.7500","201.9000","2024-06-06 13:35:00","STOP_LOSS","30.0300","45.0500","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1536","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-06-06:22600:CE","SELL","2024-06-06 13:50:00","141.4000","2024-06-06 14:25:00","111.0000","30.4000","CLOSED","NULL","NULL","BACKTEST","30.4000","-21.4500","111.0000","2024-06-06 14:25:00","TARGET","28.2800","42.4200","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1537","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-06-06:22600:CE","SELL","2024-06-06 13:50:00","141.4000","2024-06-06 14:25:00","111.0000","30.4000","CLOSED","NULL","NULL","BACKTEST","30.4000","-21.4500","111.0000","2024-06-06 14:25:00","TARGET","28.2800","42.4200","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1538","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-06-06:22800:PE","SELL","2024-06-06 13:55:00","83.8500","2024-06-06 14:35:00","123.0500","-39.2000","CLOSED","NULL","NULL","BACKTEST","12.0000","-39.2000","123.0500","2024-06-06 14:35:00","STOP_LOSS","16.7700","25.1600","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1539","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-06-06:22800:PE","SELL","2024-06-06 13:55:00","83.8500","2024-06-06 14:35:00","123.0500","-39.2000","CLOSED","NULL","NULL","BACKTEST","12.0000","-39.2000","123.0500","2024-06-06 14:35:00","STOP_LOSS","16.7700","25.1600","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1540","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23400","PE","HIST:NIFTY:NFO:2024-06-13:23400:PE","SELL","2024-06-12 09:15:00","139.1500","2024-06-12 09:40:00","111.0500","28.1000","CLOSED","NULL","NULL","BACKTEST","28.1000","0.0000","111.0500","2024-06-12 09:40:00","TARGET","27.8300","41.7500","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1541","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23400","PE","HIST:NIFTY:NFO:2024-06-13:23400:PE","SELL","2024-06-12 09:15:00","139.1500","2024-06-12 09:40:00","111.0500","28.1000","CLOSED","NULL","NULL","BACKTEST","28.1000","0.0000","111.0500","2024-06-12 09:40:00","TARGET","27.8300","41.7500","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1542","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23500","PE","HIST:NIFTY:NFO:2024-06-13:23500:PE","SELL","2024-06-12 12:55:00","146.4500","2024-06-12 14:05:00","205.9000","-59.4500","CLOSED","NULL","NULL","BACKTEST","9.2000","-59.4500","205.9000","2024-06-12 14:05:00","STOP_LOSS","29.2900","43.9400","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1543","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23400","PE","HIST:NIFTY:NFO:2024-06-13:23400:PE","SELL","2024-06-12 14:40:00","104.6000","2024-06-12 15:15:00","127.8000","-23.2000","CLOSED","NULL","NULL","BACKTEST","4.1500","-25.2500","129.8500","2024-06-12 15:10:00","SIGNAL","20.9200","31.3800","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1544","1175","NIFTY","HIST:NIFTY:NSE:SPOT","23300","CE","HIST:NIFTY:NFO:2024-06-13:23300:CE","SELL","2024-06-13 09:30:00","103.7500","2024-06-13 10:45:00","80.0500","23.7000","CLOSED","NULL","NULL","BACKTEST","23.7000","-7.3500","80.0500","2024-06-13 10:45:00","TARGET","20.7500","31.1300","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1545","1175","NIFTY","HIST:NIFTY:NSE:SPOT","23300","CE","HIST:NIFTY:NFO:2024-06-13:23300:CE","SELL","2024-06-13 09:30:00","103.7500","2024-06-13 10:45:00","80.0500","23.7000","CLOSED","NULL","NULL","BACKTEST","23.7000","-7.3500","80.0500","2024-06-13 10:45:00","TARGET","20.7500","31.1300","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1546","1176","NIFTY","HIST:NIFTY:NSE:SPOT","23600","PE","HIST:NIFTY:NFO:2024-06-13:23600:PE","SELL","2024-06-13 09:55:00","216.4500","2024-06-13 15:15:00","201.3000","15.1500","CLOSED","NULL","NULL","BACKTEST","23.6500","-27.3500","203.1000","2024-06-13 15:10:00","SIGNAL","43.2900","60.0000","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1547","1176","NIFTY","HIST:NIFTY:NSE:SPOT","23600","PE","HIST:NIFTY:NFO:2024-06-13:23600:PE","SELL","2024-06-13 09:55:00","216.4500","2024-06-13 15:15:00","201.3000","15.1500","CLOSED","NULL","NULL","BACKTEST","23.6500","-27.3500","203.1000","2024-06-13 15:10:00","SIGNAL","43.2900","60.0000","5min/SMA100","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1548","1182","NIFTY","HIST:NIFTY:NSE:SPOT","23800","PE","HIST:NIFTY:NFO:2024-06-27:23800:PE","SELL","2024-06-26 10:05:00","151.7500","2024-06-26 10:50:00","115.7500","36.0000","CLOSED","NULL","NULL","BACKTEST","36.0000","-7.6000","115.7500","2024-06-26 10:50:00","TARGET","30.3500","45.5300","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1549","1182","NIFTY","HIST:NIFTY:NSE:SPOT","23800","PE","HIST:NIFTY:NFO:2024-06-27:23800:PE","SELL","2024-06-26 10:15:00","129.8000","2024-06-26 10:55:00","100.7000","29.1000","CLOSED","NULL","NULL","BACKTEST","29.1000","-6.8500","100.7000","2024-06-26 10:55:00","TARGET","25.9600","38.9400","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1550","1183","NIFTY","HIST:NIFTY:NSE:SPOT","23900","PE","HIST:NIFTY:NFO:2024-06-27:23900:PE","SELL","2024-06-27 09:45:00","84.5000","2024-06-27 09:55:00","51.1000","33.4000","CLOSED","NULL","NULL","BACKTEST","33.4000","-0.7000","51.1000","2024-06-27 09:55:00","TARGET","16.9000","25.3500","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1551","1183","NIFTY","HIST:NIFTY:NSE:SPOT","23900","PE","HIST:NIFTY:NFO:2024-06-27:23900:PE","SELL","2024-06-27 09:45:00","84.5000","2024-06-27 09:55:00","51.1000","33.4000","CLOSED","NULL","NULL","BACKTEST","33.4000","-0.7000","51.1000","2024-06-27 09:55:00","TARGET","16.9000","25.3500","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
